origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_borough,destination_borough,distance,proposed_fare,hourly_revenue,proposed_annual_rev_per_ride,current_annual_rev_per_ride,Unnamed: 16,proj_annual_rev,current_annual_rev,pct_winners,Unnamed: 20,2019,2020
452,90 St-Elmhurst Av (7),40.748408,-73.876613,137,East 105 St (L),40.650573,-73.899485,0.7748,Bronx,Manhattan,6.865175061006169,3.64764201464148,2.8261930329442198,1575.11009044224,1252.2663254638103,,,,,,,
43,Parkside Av (Q),40.655292,-73.961495,196,Aqueduct Racetrack (A),40.672097,-73.835919,0.7424,Bronx,Manhattan,6.683219755484888,3.603972741316373,2.6755893631532754,1491.1747904892063,1199.9000000314047,,,,,,,
8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,448,Mets-Willets Point (7),40.754622,-73.845625,1.2444,Bronx,Manhattan,6.721379354527722,3.613131045086653,4.496180272505831,2505.836945006386,2011.2547953112608,,,,,,,
259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,398,77 St (6),40.77362,-73.959874,0.481,Bronx,Manhattan,7.888348492129285,3.893203638111028,1.8726309499314044,1043.6654080342887,777.4136584255195,,,,,,,
460,33 St-Rawson St (7),40.744587,-73.930997,438,"135 St (2,3)",40.814229,-73.94077,0.2234,Bronx,Manhattan,4.838942228979527,3.161346134955086,0.7062447265489662,393.6083565919869,361.0690463456572,,,,,,,
333,"Wall St (2,3)",40.706821,-74.0091,156,"103 St (C,B)",40.796092,-73.961454,0.4622,Bronx,Manhattan,6.6531902440907045,3.596765658581769,1.6624250873964936,926.5122726010984,747.0282597178278,,,,,,,
353,"President St-Medgar Evers College (2,5)",40.667883,-73.950683,135,Livonia Av (L),40.664038,-73.900571,0.25,Bronx,Manhattan,2.63974055994307,2.6335377343863366,0.6583844335965842,366.93458396496817,404.0611530278168,,,,,,,
261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,0.6816,Bronx,Manhattan,5.991891379698829,3.438053931127719,2.3433775594566533,1306.0246050394026,1101.6323276150397,,,,,,,
123,Grand St (L),40.711926,-73.94067,162,"50 St (C,E)",40.762456,-73.985984,0.9612,Bronx,Manhattan,4.221059271416227,3.013054225139894,2.896147721204467,1614.0976380258774,1553.53432116135,,,,,,,
158,"86 St (C,B)",40.785868,-73.968916,188,"Euclid Av (A,C)",40.675377,-73.872106,2.4246,Bronx,Manhattan,9.163795782265003,4.199310987743601,10.181649420883137,5674.495178933853,3918.7466865249785,,,,,,,
613,"Lexington Av (N,R,W)/59 St (4,5,6)",40.762593,-73.967613,377,3 Av-138 St (6),40.810476,-73.926138,1.5102,Bronx,Manhattan,3.956452041743789,2.9495484900185094,4.454408129625953,2482.5562550526115,2440.852613210436,,,,,,,
348,Rockaway Av (3),40.662549,-73.908946,453,82 St-Jackson Hts (7),40.747659,-73.883697,0.5316,Bronx,Manhattan,6.027475519398897,3.4465941246557352,1.8322094366669888,1021.1374587146348,859.1956357983497,,,,,,,
10,"49 St (N,R,W)",40.759901,-73.984139,157,"96 St (C,B)",40.791642,-73.964696,0.2,Bronx,Manhattan,2.41757878727985,2.580218908947164,0.5160437817894329,287.60447652782534,323.24892242225343,,,,,,,
134,Sutter Av (L),40.669367,-73.901975,216,"174-175 Sts (B,D)",40.8459,-73.910136,0.2222,Bronx,Manhattan,12.204863915654872,4.92916733975717,1.0952609828940432,610.4171249855822,359.12955281112363,,,,,,,
403,33 St (6),40.746081,-73.982076,448,Mets-Willets Point (7),40.754622,-73.845625,0.253,Bronx,Manhattan,7.166591124397,3.71998186985528,0.941155413073386,524.530126048005,408.9098868641507,,,,,,,
48,Avenue H (Q),40.62927,-73.961639,32,"36 St (D,N,R)",40.655144,-74.003549,0.9072,Bronx,Manhattan,2.8326597571036247,2.67983834170487,2.431149343594658,1354.9420785595555,1466.2571121073415,,,,,,,
41,"7 Av (B,Q)",40.67705,-73.972367,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,0.2306,Bronx,Manhattan,6.069159396571725,3.456598255177214,0.7970915576438655,444.2396328969916,372.7060075528583,,,,,,,
349,Junius St (3),40.663515,-73.902447,30,Prospect Av (R),40.665414,-73.992872,0.6838,Bronx,Manhattan,4.741038822753952,3.1378493174609483,2.1456613632797965,1195.832282005617,1105.1880657616846,,,,,,,
348,Rockaway Av (3),40.662549,-73.908946,351,Van Siclen Av (3),40.665449,-73.889395,1.3216,Bronx,Manhattan,1.0440928519574375,2.250582284469785,2.9743695471552685,1657.6926741439768,2136.028879366251,,,,,,,
625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,152,"135 St (C,B)",40.817894,-73.947649,0.7232,Bronx,Manhattan,7.183827458145545,3.724118589954931,2.693282564255406,1501.0356666796615,1168.8681034788683,,,,,,,
327,"Chambers St (1,2,3)",40.715478,-74.009266,404,28 St (6),40.74307,-73.984264,0.6762,Bronx,Manhattan,2.312629915347702,2.555031179683448,1.7277120837019475,962.898395366484,1092.904606709639,,,,,,,
220,"155 St (B,D)",40.830135,-73.938209,394,110 St (6),40.79502,-73.94425,0.2598,Bronx,Manhattan,2.446719045892846,2.587212571014283,0.6721578259495107,374.6108498894206,419.9003502265072,,,,,,,
186,Van Siclen Av (C),40.67271,-73.890358,234,East Broadway (F),40.713715,-73.990173,0.4908,Bronx,Manhattan,5.9473142955290985,3.427355430926984,1.6821460454989634,937.503269938612,793.25285562421,,,,,,,
405,23 St (6),40.739864,-73.986599,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,1.9538,Bronx,Manhattan,1.7415205384607304,2.417964929230575,4.724219878730698,2632.92928463015,3157.8187231429943,,,,,,,
616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",40.746746,-73.891366,345,"Crown Hts-Utica Av (3,4)",40.668897,-73.932942,1.3372,Bronx,Manhattan,5.802980772969565,3.3927153855126955,4.536739013507576,2528.441374874692,2161.2422953151868,,,,,,,
55,"Brighton Beach (B,Q)",40.577621,-73.961376,319,28 St (1),40.747215,-73.993365,0.2354,Bronx,Manhattan,11.837281356517058,4.8409475255640935,1.1395590475177877,635.1055761149214,380.46398169099234,,,,,,,
626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,32,"36 St (D,N,R)",40.655144,-74.003549,1.2396,Bronx,Manhattan,2.579924124820771,2.619181789956985,3.2467377468306786,1809.4904793977107,2003.4968211731275,,,,,,,
618,"14 St (A,C,E)/8 Av (L)",40.740335,-74.002134,301,181 St (1),40.849505,-73.933596,2.1328,Bronx,Manhattan,8.351625950604252,4.00439022814502,8.5405634785877,4759.875760917805,3447.126508710911,,,,,,,
299,Dyckman St (1),40.860531,-73.925536,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,0.5788,Bronx,Manhattan,11.2511137281114,4.700267294746736,2.7205147101994105,1516.2128422514631,935.4823814900014,,,,,,,
601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,47,"Newkirk Plaza (B,Q)",40.635082,-73.962793,1.4024,Bronx,Manhattan,7.329215830788494,3.7590117993892393,5.271638147463468,2938.0195699441565,2266.6214440248414,,,,,,,
183,Rockaway Av (C),40.67834,-73.911946,343,Nostrand Av (3),40.669847,-73.950466,0.2408,Bronx,Manhattan,2.102129311852502,2.5045110348446005,0.6030862571905797,336.11548752504297,389.1917025963932,,,,,,,
290,Classon Av (G),40.688873,-73.96007,621,"Broadway Junction (A,C,J,L,Z)",40.678896,-73.904356,1.0596,Bronx,Manhattan,2.9994407296079197,2.7198657751059008,2.881969775302213,1606.195903999904,1712.572790993099,,,,,,,
164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,439,"125 St (2,3)",40.807754,-73.945495,1.2766,Bronx,Manhattan,4.578990097001448,3.098957623280348,3.956129301879692,2204.852644475366,2063.2978718212435,,,,,,,
188,"Euclid Av (A,C)",40.675377,-73.872106,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,0.2166,Bronx,Manhattan,7.867404005480197,3.888176961315248,0.8421791298208825,469.3680968984679,350.07858298330046,,,,,,,
52,Avenue U (Q),40.5993,-73.955929,312,79 St (1),40.783934,-73.979917,0.2494,Bronx,Manhattan,12.818869168356493,5.076528600405558,1.2660862329411462,705.6224318825443,403.0914062605501,,,,,,,
449,111 St (7),40.75173,-73.855334,430,"Simpson St (2,5)",40.824073,-73.893064,0.973,Bronx,Manhattan,5.374064558201375,3.28977549396833,3.200951555631185,1783.972657040718,1572.6060075842631,,,,,,,
618,"14 St (A,C,E)/8 Av (L)",40.740335,-74.002134,133,Atlantic Av (L),40.675345,-73.903097,1.1814,Bronx,Manhattan,6.860831348810037,3.646599523714409,4.3080926773162025,2401.010889030454,1909.4313847482515,,,,,,,
295,231 St (1),40.878856,-73.904834,393,116 St (6),40.798629,-73.941617,0.4644,Bronx,Manhattan,5.867217646867392,3.408132235248174,1.582736610049252,882.099833925295,750.5839978644726,,,,,,,
235,York St (F),40.701397,-73.986751,236,"Bergen St (F,G)",40.686145,-73.990862,1.8892,Bronx,Manhattan,1.075604613062596,2.258145107135023,4.266087736399485,2377.6004547412485,3053.4093212006064,,,,,,,
396,96 St (6),40.785672,-73.95107,291,Clinton-Washington Avs (G),40.688089,-73.966839,0.471,Bronx,Manhattan,6.792763384681126,3.63026321232347,1.7098539730043545,952.9456108156318,761.251212304407,,,,,,,
413,"Wall St (4,5)",40.707557,-74.011862,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,0.9234,Bronx,Manhattan,13.176701426813436,5.162408342435224,4.766967863404686,2656.753836322546,1492.4402748235443,,,,,,,
365,Castle Hill Av (6),40.834255,-73.851222,313,"72 St (1,2,3)",40.778453,-73.98197,0.2706,Bronx,Manhattan,7.85005939694384,3.884014255266521,1.051014257475121,585.7572865159614,437.35579203730896,,,,,,,
179,"Nostrand Av (A,C)",40.680438,-73.950426,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,5.643,Bronx,Manhattan,3.911151333840084,2.93867632012162,16.5829504744463,9242.104950769592,9120.468346143882,,,,,,,
125,Morgan Av (L),40.706152,-73.933147,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,0.2444,Bronx,Manhattan,11.793279222046143,4.830387013291075,1.1805465860483388,657.9489858782684,395.0101831999938,,,,,,,
340,"Grand Army Plaza (2,3)",40.675235,-73.971046,35,"59 St (N,R)",40.641362,-74.017881,0.892,Bronx,Manhattan,3.391753828027837,2.8140209187266807,2.510106659504199,1398.947022154577,1441.6901940032503,,,,,,,
155,"Cathedral Pkwy (110 St) (C,B)",40.800603,-73.958161,628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,5.9862,Bronx,Manhattan,6.77292723709065,3.625502536901756,21.70298328640129,12095.630966685165,9675.163497020469,,,,,,,
312,79 St (1),40.783934,-73.979917,453,82 St-Jackson Hts (7),40.747659,-73.883697,4.266,Bronx,Manhattan,5.624584041801216,3.349900170032292,14.29067412535776,7964.560365016337,6894.899515266667,,,,,,,
452,90 St-Elmhurst Av (7),40.748408,-73.876613,169,"Canal St (A,C,E)",40.720824,-74.005229,2.5016,Bronx,Manhattan,6.998260533016966,3.679582527924072,9.204843651854857,5130.096192288625,4043.197521657546,,,,,,,
36,Bay Ridge Av (R),40.634967,-74.023377,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,0.8898,Bronx,Manhattan,8.256928989661308,3.981662957518714,3.542883699600152,1974.5402382122688,1438.134455856606,,,,,,,
10,"49 St (N,R,W)",40.759901,-73.984139,320,23 St (1),40.744081,-73.995657,0.692,Bronx,Manhattan,1.2483001144234631,2.2995920274616317,1.5913176830034488,886.8822866592103,1118.441271580997,,,,,,,
396,96 St (6),40.785672,-73.95107,284,Nassau Av (G),40.724635,-73.951277,1.4816,Bronx,Manhattan,4.217310157580286,3.0121544378192686,4.462808015073028,2487.2377273271595,2394.6280173040536,,,,,,,
138,Canarsie-Rockaway Pkwy (L),40.646654,-73.90185,405,23 St (6),40.739864,-73.986599,0.9114,Bronx,Manhattan,7.822337596263394,3.8773610231032154,3.533826836456269,1969.492615364362,1473.045339478209,,,,,,,
204,Beach 67 St (A),40.590927,-73.796924,162,"50 St (C,E)",40.762456,-73.985984,0.2268,Bronx,Manhattan,15.446947298365012,5.707267351607603,1.2944082353446045,721.4070124993691,366.5642780268354,,,,,,,
392,"125 St (4,5,6)",40.804138,-73.937594,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",40.755746,-73.987581,3.2902,Bronx,Manhattan,4.24493647801924,3.0187847547246176,9.932405599994937,5535.585184929516,5317.768022768492,,,,,,,
471,34 St-Hudson Yards (7),40.755882,-74.00191,22,"Rector St (R,W)",40.70722,-74.013342,0.7376,Bronx,Manhattan,3.4151190354646954,2.819628568511527,2.0797580321341025,1159.102659976509,1192.1420258932708,,,,,,,
295,231 St (1),40.878856,-73.904834,325,Canal St (1),40.722854,-74.006277,2.3104,Bronx,Manhattan,12.013920876634597,4.883341010392304,11.28247107041038,6288.0114065006965,3734.171551821872,,,,,,,
5,"36 Av (N,W)",40.756804,-73.929575,292,Fulton St (G),40.687119,-73.975375,0.2568,Bronx,Manhattan,5.379080353880813,3.290979284931395,0.8451234803703821,471.0090592128802,415.0516163901734,,,,,,,
283,Greenpoint Av (G),40.731352,-73.954449,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,3.1312,Bronx,Manhattan,1.900509948785104,2.456122387708425,7.690610420392621,4286.175053726325,5060.7851294428,,,,,,,
444,Gun Hill Rd (5),40.869526,-73.846384,434,"3 Av-149 St (2,5)",40.816109,-73.917757,9.7378,Bronx,Manhattan,5.247851045516678,3.259484250924003,31.74020573864776,17689.633280135367,15738.6667838171,,,,,,,
39,Bay Ridge-95 St (R),40.616622,-74.030876,242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,0.7634,Bronx,Manhattan,3.73068358777714,2.895364061066513,2.210320924218176,1231.8687188980773,1233.8411368857414,,,,,,,
168,"Spring St (C,E)",40.726227,-74.003739,316,50 St (1),40.761728,-73.983849,0.942,Bronx,Manhattan,2.664745005571973,2.639538801337274,2.486445550859712,1385.760077546566,1522.502424608814,,,,,,,
312,79 St (1),40.783934,-73.979917,277,"7 Av (E,B,D)",40.762862,-73.981637,0.2406,Bronx,Manhattan,1.4587297159150403,2.350095131819609,0.5654328887157981,315.1302965163512,388.8684536739709,,,,,,,
190,80 St (A),40.679371,-73.858992,38,86 St (R),40.622687,-74.028398,0.2264,Bronx,Manhattan,9.70574672471892,4.32937921393254,0.9801714540343271,546.2747694924993,365.9177801819909,,,,,,,
218,"167 St (B,D)",40.833771,-73.91844,186,Van Siclen Av (C),40.67271,-73.890358,0.2542,Bronx,Manhattan,11.225011602147498,4.6940027845154,1.1932155078238145,665.0097019337414,410.84938039868416,,,,,,,
103,"Bowery (J,Z)",40.72028,-73.993915,120,Bedford Av (L),40.717304,-73.956872,0.2626,Bronx,Manhattan,1.9507288910653129,2.468174933855675,0.6481427376305002,361.2266233014975,424.4258351404188,,,,,,,
624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",40.712603,-74.009552,242,"Fort Hamilton Pkwy (F,G)",40.650782,-73.975776,7.0196,Bronx,Manhattan,4.623578165035803,3.1096587596085925,21.828560628948477,12165.618450580036,11345.390679176253,,,,,,,
71,8 Av (N),40.635064,-74.011719,78,Avenue U (N),40.597473,-73.979137,15.8286,Bronx,Manhattan,3.109067299627035,2.7461761519104884,43.46812383813035,24225.903776539148,25582.88946726441,,,,,,,
627,"Franklin Av (C,S)",40.680988,-73.956337,292,Fulton St (G),40.687119,-73.975375,0.2824,Bronx,Manhattan,1.0837223608184954,2.260093366596439,0.6382503667268343,355.71335048285744,456.4274784602219,,,,,,,
153,"125 St (A,C,B,D)",40.811109,-73.952343,382,Fordham Rd (4),40.862803,-73.901034,1.2752,Bronx,Manhattan,4.466699993028485,3.0720079983268365,3.917424599466381,2183.281518013682,2061.035129364288,,,,,,,
379,Mosholu Pkwy (4),40.87975,-73.884655,416,Wakefield-241 St (2),40.903125,-73.85062,0.2672,Bronx,Manhattan,2.401814359543668,2.57643544629048,0.6884235512488163,383.67615708841527,431.8605603561306,,,,,,,
329,Rector St (1),40.707513,-74.013783,604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,0.4672,Bronx,Manhattan,9.511738588284278,4.282817261188226,2.0009322244271392,1115.171009286268,755.1094827783841,,,,,,,
289,Bedford-Nostrand Avs (G),40.689627,-73.953522,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,0.2,Bronx,Manhattan,4.486209652159788,3.076690316518349,0.6153380633036698,342.9437342901856,323.24892242225343,,,,,,,
439,"125 St (2,3)",40.807754,-73.945495,453,82 St-Jackson Hts (7),40.747659,-73.883697,1.4238,Bronx,Manhattan,5.262648044553888,3.263035530692933,4.645909988600598,2589.285168079185,2301.209078724022,,,,,,,
356,"Church Av (2,5)",40.650843,-73.949575,49,Avenue J (Q),40.625039,-73.960803,0.3166,Bronx,Manhattan,1.8775819015550772,2.4506196563732185,0.775866183207761,432.4101856306473,511.70304419442726,,,,,,,
609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,54,"Sheepshead Bay (B,Q)",40.586896,-73.954155,6.1024,Bronx,Manhattan,11.647759766287964,4.795462343909112,29.263829407470965,16309.48503778214,9862.9711209478,,,,,,,
455,69 St (7),40.746325,-73.896403,76,Bay Pkwy (N),40.611815,-73.981848,0.2736,Bronx,Manhattan,10.3160657270321,4.475855774487703,1.2245941398998357,682.4978209090142,442.2045258736428,,,,,,,
158,"86 St (C,B)",40.785868,-73.968916,453,82 St-Jackson Hts (7),40.747659,-73.883697,0.2312,Bronx,Manhattan,5.182370673413272,3.2437689616191854,0.7499593839263556,417.9716598528475,373.67575432012495,,,,,,,
53,Neck Rd (Q),40.595246,-73.955161,348,Rockaway Av (3),40.662549,-73.908946,0.4926,Bronx,Manhattan,5.24383547057282,3.2585205129374764,1.6051472046730009,894.5898348959308,796.1620959260102,,,,,,,
123,Grand St (L),40.711926,-73.94067,460,33 St-Rawson St (7),40.744587,-73.930997,0.2274,Bronx,Manhattan,2.312820479706153,2.5550769151294768,0.581024490500443,323.8198973365639,367.53402479410215,,,,,,,
370,Whitlock Av (6),40.826525,-73.886283,392,"125 St (4,5,6)",40.804138,-73.937594,1.5572,Bronx,Manhattan,3.0970768807212354,2.7432984513730965,4.271864348478186,2380.8199092751997,2516.8161099796653,,,,,,,
232,2 Av (F),40.723402,-73.989938,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,2.325,Bronx,Manhattan,3.1096104089497856,2.7463064981479484,6.385162608193981,3558.6154010165,3757.7687231586974,,,,,,,
313,"72 St (1,2,3)",40.778453,-73.98197,310,"96 St (1,2,3)",40.793919,-73.972323,0.8,Bronx,Manhattan,1.1817902784855268,2.2836296668365264,1.826903733469221,1018.1804538157198,1292.9956896890135,,,,,,,
459,40 St-Lowery St (7),40.743781,-73.924016,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,1.0218,Bronx,Manhattan,2.6063522935278334,2.62552455044668,2.6827609856464174,1495.1717202183916,1651.4787446552932,,,,,,,
234,East Broadway (F),40.713715,-73.990173,74,18 Av (N),40.620671,-73.990414,0.5026,Bronx,Manhattan,6.428803329354624,3.542912799045109,1.7806679728000725,992.412074826624,812.324542047123,,,,,,,
82,"104 St (J,Z)",40.695178,-73.84433,276,"5 Av/53 St (E,M)",40.760167,-73.975224,0.5368,Bronx,Manhattan,8.193701534660072,3.966488368318417,2.1292109561133263,1186.664046850498,867.6001077813283,,,,,,,
61,50 St (D),40.63626,-73.994791,250,Kings Hwy (F),40.603217,-73.972361,0.7178,Bronx,Manhattan,2.568316754879993,2.616396021171198,1.878049063996686,1046.6850624018114,1160.1403825734678,,,,,,,
396,96 St (6),40.785672,-73.95107,10,"49 St (N,R,W)",40.759901,-73.984139,1.855,Bronx,Manhattan,2.482885263062549,2.595892463135012,4.815380519115447,2683.735454926172,2998.133755466401,,,,,,,
433,"Jackson Av (2,5)",40.81649,-73.907807,358,"Newkirk Av-Little Haiti (2,5)",40.639967,-73.948411,0.9388,Bronx,Manhattan,12.38060803597499,4.971345928633998,4.667099557801596,2601.094660166796,1517.3304418500577,,,,,,,
213,"Fordham Rd (B,D)",40.861296,-73.897749,159,"81 St-Museum of Natural History (C,B)",40.781433,-73.972143,1.5752,Bronx,Manhattan,6.751286723843183,3.620308813722364,5.702710443375468,3178.2672512193985,2545.9085129976684,,,,,,,
55,"Brighton Beach (B,Q)",40.577621,-73.961376,90,"Van Siclen Av (J,Z)",40.678024,-73.891688,0.2418,Bronx,Manhattan,7.840922381070277,3.8818213714568666,0.9386244076182704,523.1195315893654,390.8079472085044,,,,,,,
147,175 St (A),40.847391,-73.939704,100,"Hewes St (M,J)",40.70687,-73.953431,0.5044,Bronx,Manhattan,9.735699736111668,4.3365679366668,2.187364867254733,1219.0747177317037,815.2337823489231,,,,,,,
371,Hunts Point Av (6),40.820948,-73.890549,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,4.154,Bronx,Manhattan,8.574039181722688,4.057769403613445,16.85597410261025,9394.26804318306,6713.880118710205,,,,,,,
194,111 St (A),40.684331,-73.832163,134,Sutter Av (L),40.669367,-73.901975,1.3814,Bronx,Manhattan,3.801507933077648,2.9123619039386357,4.023136734100831,2242.197610440479,2232.680307170505,,,,,,,
119,1 Av (L),40.730953,-73.981628,373,E 149 St (6),40.812118,-73.904098,0.251,Bronx,Manhattan,6.921560993656955,3.661174638477669,0.9189548342578948,512.157172290664,405.6773976399281,,,,,,,
290,Classon Av (G),40.688873,-73.96007,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,2.4972,Bronx,Manhattan,3.1419868455175592,2.7540768429242144,6.877480692150348,3832.996935719748,4036.086045364257,,,,,,,
628,"Fulton St (A,C,J,Z,2,3,4,5)",40.710089,-74.007838,156,"103 St (C,B)",40.796092,-73.961454,2.6018,Bronx,Manhattan,6.419113705746495,3.540587289379159,9.211900009506694,5134.028881956182,4205.145231791095,,,,,,,
604,"161 St-Yankee Stadium (B,D,4)",40.82795,-73.925741,349,Junius St (3),40.663515,-73.902447,0.8348,Bronx,Manhattan,11.426733454687213,4.74241602912493,3.958968901113492,2206.435226186464,1349.241002190486,,,,,,,
314,66 St-Lincoln Center (1),40.77344,-73.982209,404,28 St (6),40.74307,-73.984264,1.675,Bronx,Manhattan,2.101142109294376,2.50427410623065,4.194659127936339,2337.7914535070536,2707.2097252863728,,,,,,,
120,Bedford Av (L),40.717304,-73.956872,443,Baychester Av (5),40.878663,-73.838591,0.2376,Bronx,Manhattan,12.75048586549534,5.060116607718881,1.202283705994006,670.0636420834412,384.0197198376371,,,,,,,
380,Bedford Park Blvd-Lehman College (4),40.873412,-73.890064,605,"168 St (A,C,1)",40.840638,-73.939847,0.8082,Bronx,Manhattan,3.449096742442305,2.8277832181861533,2.2854143969380494,1273.7202432733254,1306.2488955083263,,,,,,,
393,116 St (6),40.798629,-73.941617,261,"Forest Hills-71 Av (E,F,M,R)",40.721691,-73.844521,0.2576,Bronx,Manhattan,7.354014707344836,3.7649635297627606,0.9698546052668872,540.5249242392781,416.3446120798625,,,,,,,
424,"Pelham Pkwy (2,5)",40.857192,-73.867615,16,"8 St-NYU (R,W)",40.730328,-73.992629,0.24,Bronx,Manhattan,10.93607487425101,4.624657969820243,1.109917912756858,618.5858090962261,387.89870690670415,,,,,,,
610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",40.735066,-73.990416,0.9334,Bronx,Manhattan,1.3545805197562506,2.3250993247415,2.170247709713716,1209.5348854384868,1508.602720944657,,,,,,,
620,"Court St (R)/Borough Hall (2,3,4,5)",40.693241,-73.990642,371,Hunts Point Av (6),40.820948,-73.890549,0.7668,Bronx,Manhattan,10.261710421769717,4.462810501224732,3.422083092339125,1907.2149517897155,1239.33636856692,,,,,,,
601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,355,"Winthrop St (2,5)",40.656652,-73.9502,6.5072,Bronx,Manhattan,6.134615459512086,3.4723077102829008,22.595000732352894,12592.77523941914,10517.22693993044,,,,,,,
414,"Bowling Green (4,5)",40.704817,-74.014065,344,Kingston Av (3),40.669399,-73.942161,3.03,Bronx,Manhattan,4.492306410760953,3.0781535385826286,9.326805221905364,5198.068513143371,4897.22117469714,,,,,,,
50,Avenue M (Q),40.617618,-73.959399,259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,0.2,Bronx,Manhattan,9.488548984576992,4.277251756298478,0.8554503512596956,476.7644900524738,323.24892242225343,,,,,,,
619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,48,Avenue H (Q),40.62927,-73.961639,1.3608,Bronx,Manhattan,6.887761037010601,3.653062648882544,4.971087652599366,2770.5150464988183,2199.3856681610127,,,,,,,
426,"E 180 St (2,5)",40.841894,-73.873488,122,Graham Av (L),40.714565,-73.944053,0.9728,Bronx,Manhattan,9.540980271900628,4.28983526525615,4.173151746041183,2325.8048362282034,1572.282758661841,,,,,,,
379,Mosholu Pkwy (4),40.87975,-73.884655,610,"Grand Central-42 St (S,4,5,6,7)",40.751992,-73.977359,1.5656,Bronx,Manhattan,10.070800549461824,4.416992131870838,6.915242881656985,3854.0427754892735,2530.3925647214,,,,,,,
13,"28 St (R,W)",40.745494,-73.988691,404,28 St (6),40.74307,-73.984264,2.4272,Bronx,Manhattan,0.2859300618599192,2.068623214846381,5.020962267075135,2798.3114523359177,3922.948922516468,,,,,,,
89,Cleveland St (J),40.679947,-73.884639,134,Sutter Av (L),40.669367,-73.901975,0.526,Bronx,Manhattan,1.1660469696718303,2.279851272721239,1.199201769451372,668.3459995551995,850.1446659705267,,,,,,,
33,45 St (R),40.648939,-74.010006,626,"Franklin Av (2,3,4,5)/Botanic Garden (S)",40.670513,-73.958688,1.5254,Bronx,Manhattan,3.0752224539969326,2.738053388959264,4.176626639518461,2327.741483766242,2465.419531314527,,,,,,,
177,Clinton-Washington Avs (C),40.683263,-73.965838,614,"59 St-Columbus Circle (A,B,C,D,1)",40.768272,-73.981833,5.8416,Bronx,Manhattan,5.933032601316501,3.4239278243159603,20.001216778524118,11147.192708261751,9441.45452610918,,,,,,,
52,Avenue U (Q),40.5993,-73.955929,439,"125 St (2,3)",40.807754,-73.945495,0.234,Bronx,Manhattan,14.413305875542004,5.459193410130081,1.2774512579704391,711.9564527343044,378.20123923403656,,,,,,,
214,"182-183 Sts (B,D)",40.856093,-73.900741,318,"34 St-Penn Station (1,2,3)",40.750373,-73.991057,1.2862,Bronx,Manhattan,8.698874169713676,4.087729800731282,5.257638069700574,2930.216966408496,2078.813820097512,,,,,,,
93,"Chauncey St (J,Z)",40.682893,-73.910456,392,"125 St (4,5,6)",40.804138,-73.937594,0.773,Bronx,Manhattan,8.496915235021353,4.039259656405125,3.1223477144011618,1740.1647139788995,1249.3570851620098,,,,,,,
9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,74,18 Av (N),40.620671,-73.990414,0.674,Bronx,Manhattan,9.962185342424949,4.390924482181988,2.95948310099066,1649.3960746932758,1089.3488685629943,,,,,,,
